From,To,Type,Amount,Payment Method,Card Number,Expiry Date,CVV,Account Number,IFSC Code,Contact Number,Date,is_suspicious,suspicion_reasons,timestamp
user68,user73,contact,8908,Card Payment,-,-,-,9876543210,SBIN1234567,1234567890,"03/16/2025, 01:24:16 PM",False,[],2025-03-16 13:24:16.667446
user65,user16,contact,24220,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"03/16/2025, 01:24:16 PM",True,['High transaction amount'],2025-03-16 13:24:16.667446
user75,user15,card,13868,NEFT Transfer,-,-,-,9876543210,SBIN1234567,+441632960961,"03/06/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-06 13:24:16.667446
user62,user74,contact,6112,Contact Payment,-,02/29,-,9876543210,-,+441632960961,"03/13/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-13 13:24:16.667446
user94,user54,contact,9810,Contact Payment,-,-,-,9876543210,-,9152251477,"03/11/2025, 01:24:16 PM",False,[],2025-03-11 13:24:16.667446
user76,user4,contact,13795,Contact Payment,1234567890123456,02/29,111,-,-,9152251477,"02/17/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-17 13:24:16.667446
user78,user84,neft,12121,Card Payment,-,-,-,-,-,9152251477,"03/13/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-13 13:24:16.667446
user86,user69,contact,19013,NEFT Transfer,1234567890123456,-,-,9876543210,SBIN1234567,1234567890,"03/07/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-07 13:24:16.668452
user97,user30,card,5710,NEFT Transfer,-,-,-,-,-,+14155552671,"02/14/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-14 13:24:16.668452
user71,user40,neft,9309,NEFT Transfer,-,02/29,111,-,SBIN1234567,9152251477,"02/27/2025, 01:24:16 PM",False,[],2025-02-27 13:24:16.668452
user29,user100,neft,11839,Contact Payment,1234567890123456,-,111,9876543210,-,+14155552671,"02/27/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-27 13:24:16.668452
user63,user88,card,4370,Card Payment,1234567890123456,02/29,111,-,SBIN1234567,+14155552671,"03/04/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-04 13:24:16.668452
user84,user97,card,4979,NEFT Transfer,-,-,-,9876543210,SBIN1234567,+14155552671,"02/28/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-28 13:24:16.668452
user33,user63,contact,15878,Card Payment,1234567890123456,-,111,-,-,9152251477,"02/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-16 13:24:16.668452
user2,user48,contact,7123,Contact Payment,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"02/27/2025, 01:24:16 PM",False,[],2025-02-27 13:24:16.668452
user57,user76,card,7058,Contact Payment,-,-,111,-,SBIN1234567,1234567890,"03/13/2025, 01:24:16 PM",False,[],2025-03-13 13:24:16.668452
user43,user21,contact,1581,Card Payment,-,02/29,111,9876543210,SBIN1234567,1234567890,"02/18/2025, 01:24:16 PM",False,[],2025-02-18 13:24:16.668452
user55,user39,contact,17277,Contact Payment,1234567890123456,02/29,111,-,SBIN1234567,1234567890,"02/17/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-17 13:24:16.668452
user57,user90,contact,3391,NEFT Transfer,-,02/29,-,9876543210,SBIN1234567,1234567890,"03/08/2025, 01:24:16 PM",False,[],2025-03-08 13:24:16.668452
user98,user39,card,2232,NEFT Transfer,1234567890123456,-,111,-,SBIN1234567,9152251477,"02/16/2025, 01:24:16 PM",False,[],2025-02-16 13:24:16.668452
user56,user82,neft,2629,Contact Payment,-,02/29,111,9876543210,SBIN1234567,9152251477,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.668452
user100,user49,neft,14973,Contact Payment,1234567890123456,02/29,111,9876543210,-,1234567890,"03/04/2025, 01:24:16 PM",True,['High transaction amount'],2025-03-04 13:24:16.668452
user96,user68,neft,11824,NEFT Transfer,1234567890123456,02/29,111,9876543210,-,9152251477,"03/12/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-12 13:24:16.668452
user9,user86,neft,14728,NEFT Transfer,-,-,111,9876543210,SBIN1234567,+441632960961,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.668452
user38,user5,neft,18667,Contact Payment,1234567890123456,02/29,111,-,SBIN1234567,9152251477,"02/19/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-19 13:24:16.668452
user68,user39,contact,7925,Card Payment,-,02/29,111,-,SBIN1234567,9152251477,"02/23/2025, 01:24:16 PM",False,[],2025-02-23 13:24:16.668452
user54,user82,contact,13779,NEFT Transfer,-,-,-,9876543210,SBIN1234567,9152251477,"03/10/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-10 13:24:16.668452
user94,user100,card,18627,Card Payment,-,-,-,-,SBIN1234567,9152251477,"03/04/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-04 13:24:16.668452
user14,user12,card,3376,Contact Payment,-,-,-,-,SBIN1234567,9152251477,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.668452
user59,user83,card,16258,Card Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,+441632960961,"03/08/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-08 13:24:16.668452
user19,user4,neft,12998,Contact Payment,-,-,111,9876543210,-,+14155552671,"02/16/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-16 13:24:16.668452
user59,user19,card,3838,Card Payment,1234567890123456,-,111,-,-,1234567890,"02/20/2025, 01:24:16 PM",False,[],2025-02-20 13:24:16.668452
user57,user23,neft,5572,Contact Payment,1234567890123456,-,-,9876543210,SBIN1234567,1234567890,"02/26/2025, 01:24:16 PM",False,[],2025-02-26 13:24:16.669487
user9,user71,neft,4266,Contact Payment,1234567890123456,02/29,111,-,SBIN1234567,9152251477,"03/14/2025, 01:24:16 PM",False,[],2025-03-14 13:24:16.669487
user20,user68,card,14262,NEFT Transfer,1234567890123456,-,111,-,SBIN1234567,1234567890,"02/19/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-19 13:24:16.669487
user66,user59,neft,4981,Card Payment,1234567890123456,02/29,111,-,-,+441632960961,"03/07/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-07 13:24:16.669487
user6,user76,contact,12472,Contact Payment,-,02/29,-,-,SBIN1234567,9152251477,"03/12/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-12 13:24:16.669487
user12,user73,contact,14917,NEFT Transfer,1234567890123456,02/29,111,9876543210,SBIN1234567,+441632960961,"02/19/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-19 13:24:16.669487
user33,user90,card,19626,NEFT Transfer,-,-,111,-,-,1234567890,"02/25/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-25 13:24:16.669487
user24,user9,card,19968,Contact Payment,-,-,111,-,SBIN1234567,1234567890,"03/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-15 13:24:16.669487
user39,user72,neft,12061,Contact Payment,1234567890123456,-,-,-,SBIN1234567,9152251477,"03/04/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-04 13:24:16.669487
user58,user57,contact,16286,NEFT Transfer,-,-,-,-,SBIN1234567,+14155552671,"03/09/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-09 13:24:16.669487
user1,user15,neft,5089,Contact Payment,-,02/29,-,9876543210,SBIN1234567,1234567890,"03/14/2025, 01:24:16 PM",False,[],2025-03-14 13:24:16.669487
user77,user55,card,9344,NEFT Transfer,1234567890123456,02/29,-,-,SBIN1234567,+441632960961,"03/01/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-01 13:24:16.669487
user8,user21,card,9606,Contact Payment,-,-,111,-,SBIN1234567,1234567890,"02/27/2025, 01:24:16 PM",False,[],2025-02-27 13:24:16.669487
user17,user60,neft,9999,NEFT Transfer,-,02/29,-,-,-,9152251477,"02/20/2025, 01:24:16 PM",False,[],2025-02-20 13:24:16.669487
user56,user74,card,15242,Card Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,+14155552671,"03/09/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-09 13:24:16.669487
user14,user40,card,2430,Card Payment,1234567890123456,02/29,111,-,-,+14155552671,"03/09/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-09 13:24:16.669487
user97,user37,card,9690,Card Payment,-,02/29,-,9876543210,SBIN1234567,+441632960961,"02/23/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-23 13:24:16.669487
user95,user51,card,5286,Contact Payment,1234567890123456,-,-,-,-,9152251477,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.669487
user100,user51,neft,12388,NEFT Transfer,-,-,-,9876543210,SBIN1234567,+441632960961,"02/19/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-19 13:24:16.669487
user4,user88,card,9548,NEFT Transfer,1234567890123456,02/29,-,-,SBIN1234567,+441632960961,"03/05/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-05 13:24:16.669487
user67,user58,contact,8959,Card Payment,1234567890123456,-,111,-,SBIN1234567,+14155552671,"03/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-16 13:24:16.669487
user5,user66,neft,6412,Contact Payment,-,-,111,-,SBIN1234567,1234567890,"03/05/2025, 01:24:16 PM",False,[],2025-03-05 13:24:16.669487
user48,user7,contact,9931,Contact Payment,-,-,111,-,-,+14155552671,"02/24/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-24 13:24:16.669487
user31,user96,neft,6817,Contact Payment,-,02/29,-,9876543210,SBIN1234567,+441632960961,"02/27/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-27 13:24:16.669487
user86,user56,neft,19653,NEFT Transfer,-,-,-,9876543210,SBIN1234567,1234567890,"02/17/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-17 13:24:16.669487
user3,user19,contact,11779,Contact Payment,1234567890123456,02/29,111,-,-,+441632960961,"02/14/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-14 13:24:16.669487
user52,user31,neft,16035,Card Payment,-,-,111,9876543210,SBIN1234567,9152251477,"02/23/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-23 13:24:16.670464
user100,user5,contact,1462,Contact Payment,1234567890123456,-,-,9876543210,SBIN1234567,1234567890,"02/18/2025, 01:24:16 PM",False,[],2025-02-18 13:24:16.670464
user51,user95,contact,10544,Contact Payment,1234567890123456,02/29,111,-,-,+441632960961,"02/22/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-22 13:24:16.670464
user32,user98,contact,15526,Contact Payment,1234567890123456,-,-,9876543210,SBIN1234567,9152251477,"02/17/2025, 01:24:16 PM",True,['High transaction amount'],2025-02-17 13:24:16.670464
user75,user64,neft,1665,Card Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,9152251477,"02/15/2025, 01:24:16 PM",False,[],2025-02-15 13:24:16.670464
user25,user19,contact,19327,Contact Payment,-,02/29,111,9876543210,SBIN1234567,+441632960961,"02/22/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-22 13:24:16.670464
user15,user28,neft,18389,NEFT Transfer,1234567890123456,-,111,-,SBIN1234567,9152251477,"03/05/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-05 13:24:16.670464
user88,user29,card,7937,Card Payment,-,-,-,9876543210,-,1234567890,"02/23/2025, 01:24:16 PM",False,[],2025-02-23 13:24:16.670464
user83,user87,neft,7198,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,+441632960961,"03/04/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-04 13:24:16.670464
user92,user82,contact,18404,NEFT Transfer,1234567890123456,-,111,-,-,1234567890,"02/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-14 13:24:16.670464
user94,user84,card,11055,Card Payment,1234567890123456,-,111,-,-,+441632960961,"03/03/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-03 13:24:16.670464
user4,user59,card,2967,Card Payment,1234567890123456,-,111,9876543210,-,+441632960961,"03/06/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-06 13:24:16.670464
user15,user50,contact,15768,Contact Payment,-,-,111,-,-,1234567890,"03/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-15 13:24:16.670464
user50,user99,neft,5340,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.670464
user44,user39,card,14917,Card Payment,-,02/29,-,-,SBIN1234567,9152251477,"03/09/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-09 13:24:16.670464
user29,user42,contact,2515,NEFT Transfer,1234567890123456,02/29,-,-,SBIN1234567,+441632960961,"02/24/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-24 13:24:16.670464
user44,user5,card,6673,Card Payment,1234567890123456,02/29,111,-,-,+441632960961,"03/06/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-06 13:24:16.670464
user79,user48,card,5906,NEFT Transfer,1234567890123456,02/29,-,9876543210,-,9152251477,"03/03/2025, 01:24:16 PM",False,[],2025-03-03 13:24:16.670464
user41,user52,contact,2509,Card Payment,-,02/29,-,9876543210,-,+14155552671,"03/08/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-08 13:24:16.670464
user87,user48,neft,11542,NEFT Transfer,-,02/29,-,-,-,9152251477,"03/13/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-13 13:24:16.670464
user8,user11,card,9340,Card Payment,1234567890123456,-,111,9876543210,SBIN1234567,1234567890,"03/08/2025, 01:24:16 PM",False,[],2025-03-08 13:24:16.670464
user52,user45,neft,12084,NEFT Transfer,-,-,-,9876543210,SBIN1234567,9152251477,"02/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-16 13:24:16.670464
user24,user44,neft,15800,NEFT Transfer,1234567890123456,-,-,9876543210,SBIN1234567,+14155552671,"02/27/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-27 13:24:16.670464
user9,user69,contact,48914,Card Payment,-,02/29,-,-,-,1234567890,"02/27/2025, 01:24:16 PM",True,['High transaction amount'],2025-02-27 13:24:16.670464
user93,user12,neft,18755,Contact Payment,1234567890123456,02/29,-,9876543210,-,9152251477,"02/24/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-24 13:24:16.670464
user1,user29,card,14603,NEFT Transfer,-,-,-,9876543210,SBIN1234567,9152251477,"02/21/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-21 13:24:16.670464
user28,user76,contact,10077,NEFT Transfer,1234567890123456,-,-,9876543210,-,+441632960961,"03/01/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-01 13:24:16.671463
user83,user21,contact,3599,Card Payment,-,02/29,-,-,SBIN1234567,9152251477,"02/16/2025, 01:24:16 PM",False,[],2025-02-16 13:24:16.671463
user6,user43,neft,15541,NEFT Transfer,1234567890123456,02/29,-,-,-,9152251477,"03/08/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-08 13:24:16.671463
user24,user48,contact,1204,Contact Payment,1234567890123456,02/29,111,-,-,9152251477,"03/01/2025, 01:24:16 PM",False,[],2025-03-01 13:24:16.671463
user30,user78,neft,4310,Card Payment,1234567890123456,-,-,9876543210,-,9152251477,"02/17/2025, 01:24:16 PM",False,[],2025-02-17 13:24:16.671463
user58,user50,neft,3037,NEFT Transfer,-,02/29,-,9876543210,-,9152251477,"02/21/2025, 01:24:16 PM",False,[],2025-02-21 13:24:16.671463
user58,user64,contact,18954,Contact Payment,1234567890123456,02/29,111,-,-,+14155552671,"02/15/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-15 13:24:16.671463
user41,user75,neft,13896,Card Payment,-,-,-,9876543210,SBIN1234567,+441632960961,"03/02/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-02 13:24:16.671463
user35,user16,contact,19787,NEFT Transfer,1234567890123456,02/29,-,-,SBIN1234567,+441632960961,"02/28/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-28 13:24:16.671463
user37,user85,card,7214,NEFT Transfer,1234567890123456,02/29,111,-,-,1234567890,"02/27/2025, 01:24:16 PM",False,[],2025-02-27 13:24:16.671463
user48,user17,contact,18939,Contact Payment,1234567890123456,-,-,-,SBIN1234567,9152251477,"03/04/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-04 13:24:16.671463
user2,user8,contact,6760,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"02/17/2025, 01:24:16 PM",False,[],2025-02-17 13:24:16.671463
user66,user34,neft,13138,Card Payment,-,02/29,111,9876543210,SBIN1234567,1234567890,"03/08/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-08 13:24:16.671463
user55,user5,neft,15621,Contact Payment,1234567890123456,02/29,111,-,-,9152251477,"02/22/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-22 13:24:16.671463
user87,user69,card,14023,Contact Payment,-,-,111,-,-,9152251477,"03/11/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-11 13:24:16.671463
user44,user16,card,16815,Contact Payment,-,-,-,9876543210,-,+14155552671,"02/19/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-19 13:24:16.671463
user13,user76,card,4315,Card Payment,-,02/29,111,9876543210,-,1234567890,"03/12/2025, 01:24:16 PM",False,[],2025-03-12 13:24:16.671463
user7,user87,contact,42482,NEFT Transfer,1234567890123456,02/29,111,-,SBIN1234567,+441632960961,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.671463
user97,user99,card,12241,NEFT Transfer,1234567890123456,-,111,-,-,9152251477,"02/17/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-17 13:24:16.671463
